Tract,Total,Tot_White,Pct_White,Tot_Black,Pct_Black,Tot_Native,Pct_Native,Tot_Asian,Pct_Asian,Tot_Pac_Isl,Pct_Pac_Isl,Tot_Other,Pct_Other,Tot_Mixed,Pct_Mixed
264301,3054,2517,82.41650295,34,1.113294041,0,0,409,13.39227243,0,0,29,0.9495743287,65,2.128356254
264302,2894,2471,85.38355218,14,0.4837595024,45,1.554941258,246,8.500345543,0,0,16,0.5528680028,102,3.524533518
265100,1414,1317,93.14002829,27,1.909476662,6,0.4243281471,28,1.98019802,0,0,0,0,36,2.545968883
265201,884,664,75.11312217,12,1.357466063,0,0,208,23.52941176,0,0,0,0,0,0
265202,1858,1419,76.37244349,18,0.9687836383,0,0,336,18.08396125,18,0.9687836383,30,1.614639397,37,1.99138859
265301,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
265303,1389,670,48.23614111,46,3.311735061,0,0,481,34.62922966,0,0,75,5.399568035,117,8.423326134
265304,868,444,51.15207373,8,0.9216589862,17,1.958525346,262,30.1843318,0,0,8,0.9216589862,129,14.86175115
265305,1735,914,52.68011527,54,3.112391931,0,0,591,34.06340058,0,0,78,4.495677233,98,5.648414986
265410,619,547,88.36833603,14,2.261712439,0,0,41,6.62358643,0,0,10,1.615508885,7,1.13085622
265420,770,634,82.33766234,49,6.363636364,0,0,87,11.2987013,0,0,0,0,0,0
265510,2236,1330,59.48121646,3,0.1341681574,15,0.6708407871,827,36.98568873,0,0,37,1.654740608,24,1.073345259
265520,2266,1705,75.24271845,140,6.178287732,0,0,371,16.37246249,0,0,15,0.6619593998,35,1.544571933
265601,1407,1077,76.54584222,48,3.411513859,0,0,234,16.63113006,0,0,8,0.5685856432,40,2.842928216
265602,1469,1247,84.88767869,0,0,0,0,169,11.50442478,0,0,14,0.9530292716,39,2.654867257
265700,2429,1887,77.68629065,31,1.276245368,0,0,300,12.35076163,0,0,23,0.946891725,188,7.739810622
267100,2901,2227,76.7666322,87,2.998965874,0,0,312,10.7549121,0,0,85,2.93002413,190,6.549465701
267200,2816,2085,74.04119318,17,0.6036931818,0,0,570,20.24147727,14,0.4971590909,86,3.053977273,44,1.5625
267300,2168,1229,56.68819188,122,5.627306273,0,0,553,25.50738007,0,0,135,6.226937269,129,5.950184502
267402,2695,1975,73.283859,70,2.597402597,44,1.632653061,466,17.29128015,0,0,15,0.5565862709,125,4.638218924
267403,1761,1189,67.51845542,48,2.72572402,0,0,388,22.03293583,0,0,72,4.088586031,64,3.634298694
267404,1560,1134,72.69230769,38,2.435897436,33,2.115384615,209,13.3974359,21,1.346153846,0,0,125,8.012820513
267501,2686,1650,61.42963515,54,2.010424423,73,2.717795979,403,15.00372301,0,0,200,7.446016381,306,11.39240506
267502,1571,1019,64.86314449,23,1.464035646,15,0.9548058561,358,22.7880331,0,0,126,8.020369192,30,1.909611712
267600,1240,705,56.85483871,32,2.580645161,0,0,314,25.32258065,0,0,148,11.93548387,41,3.306451613
267700,1609,777,48.29086389,74,4.599129894,0,0,522,32.44251088,0,0,106,6.587942822,130,8.079552517
267800,1154,916,79.37608319,9,0.7798960139,0,0,219,18.97746967,0,0,0,0,10,0.8665511265
267901,1342,1026,76.45305514,17,1.266766021,0,0,236,17.585693,8,0.5961251863,25,1.862891207,30,2.235469449
267902,1579,1240,78.53071564,51,3.229892337,0,0,269,17.0360988,0,0,0,0,19,1.203293224
269000,2256,1796,79.60992908,122,5.407801418,0,0,175,7.757092199,0,0,124,5.496453901,39,1.728723404
269100,1867,1589,85.10980182,49,2.624531334,0,0,94,5.034815212,0,0,69,3.695768613,66,3.535083021
269300,1554,1358,87.38738739,24,1.544401544,0,0,130,8.365508366,0,0,0,0,42,2.702702703
269500,1350,1160,85.92592593,22,1.62962963,0,0,145,10.74074074,0,0,0,0,23,1.703703704
269601,1062,558,52.54237288,251,23.6346516,0,0,65,6.120527307,0,0,180,16.94915254,8,0.7532956685
269602,1119,556,49.68722073,216,19.30294906,0,0,40,3.574620197,5,0.4468275246,217,19.39231457,85,7.596067918
269700,1687,997,59.09899229,248,14.70065205,0,0,255,15.1155898,11,0.6520450504,104,6.164789567,72,4.267931239
269800,1580,954,60.37974684,155,9.810126582,0,0,312,19.74683544,17,1.075949367,28,1.772151899,114,7.215189873
269903,1667,919,55.12897421,185,11.09778044,0,0,327,19.61607678,0,0,119,7.138572286,117,7.018596281
269904,2133,1376,64.5100797,164,7.68870136,0,0,462,21.65963432,0,0,70,3.281762775,61,2.859821847
269905,1355,738,54.46494465,169,12.47232472,11,0.8118081181,255,18.81918819,0,0,131,9.667896679,51,3.763837638
269906,1521,974,64.03681788,163,10.71663379,13,0.8547008547,257,16.89677844,22,1.446416831,27,1.775147929,65,4.273504274
269907,1434,911,63.52859135,191,13.31938633,0,0,218,15.20223152,18,1.255230126,39,2.719665272,57,3.974895397
270100,2465,1372,55.65922921,328,13.30628803,24,0.9736308316,448,18.17444219,0,0,72,2.920892495,221,8.965517241
270200,1200,821,68.41666667,119,9.916666667,24,2,92,7.666666667,0,0,110,9.166666667,34,2.833333333
270300,939,313,33.33333333,408,43.45047923,0,0,78,8.306709265,0,0,111,11.82108626,29,3.088391906
271100,948,626,66.03375527,30,3.164556962,0,0,200,21.09704641,0,0,64,6.751054852,28,2.953586498
271200,1201,673,56.03663614,91,7.577019151,0,0,358,29.80849292,0,0,31,2.581182348,48,3.996669442
271300,1979,1451,73.31985851,96,4.850934816,15,0.7579585649,302,15.26023244,0,0,97,4.901465387,18,0.9095502779
271400,1343,1115,83.02308265,21,1.56366344,0,0,165,12.28592703,0,0,32,2.382725242,10,0.7446016381
271500,1367,1063,77.76152158,40,2.926115582,0,0,213,15.58156547,0,0,32,2.340892465,19,1.389904901
271600,1894,1107,58.44772967,114,6.019007392,19,1.003167899,531,28.03590285,0,0,25,1.319957761,98,5.174234424
271701,2727,1906,69.89365603,161,5.903923726,0,0,537,19.6919692,0,0,87,3.190319032,36,1.320132013
271702,1907,918,48.13843734,96,5.03408495,23,1.206082853,712,37.33613005,25,1.310959622,74,3.880440482,59,3.093864709
271801,1707,969,56.76625659,85,4.979496192,0,0,521,30.52138254,0,0,97,5.68248389,35,2.050380785
271802,2659,1772,66.64159458,316,11.88416698,0,0,373,14.02783001,0,0,141,5.302745393,57,2.143663031
271901,1336,847,63.39820359,171,12.7994012,24,1.796407186,192,14.37125749,0,0,58,4.341317365,44,3.293413174
271902,1804,1201,66.57427938,88,4.87804878,70,3.880266075,272,15.07760532,0,0,89,4.933481153,84,4.65631929
272100,1794,1472,82.05128205,9,0.5016722408,0,0,139,7.748049052,8,0.4459308807,95,5.295429208,71,3.957636566
272201,1159,724,62.46764452,106,9.145815358,36,3.106125971,110,9.490940466,0,0,135,11.64797239,48,4.141501294
272202,1636,1155,70.599022,44,2.689486553,38,2.322738386,186,11.36919315,0,0,122,7.457212714,91,5.562347188
272301,1279,741,57.93588741,44,3.440187647,30,2.345582486,209,16.34089132,0,0,118,9.22595778,137,10.71149335
272302,1859,1010,54.3302851,173,9.306078537,71,3.819257665,247,13.28671329,0,0,293,15.76116192,65,3.496503497
273100,1045,894,85.55023923,25,2.392344498,0,0,73,6.985645933,0,0,16,1.531100478,37,3.540669856
273200,1470,1074,73.06122449,128,8.707482993,56,3.80952381,25,1.700680272,0,0,76,5.170068027,111,7.551020408
273300,1585,1237,78.04416404,173,10.9148265,21,1.324921136,34,2.14511041,0,0,48,3.028391167,72,4.542586751
273402,1888,1726,91.41949153,80,4.237288136,0,0,65,3.44279661,0,0,0,0,17,0.9004237288
273502,1647,1381,83.84942319,102,6.193078324,0,0,36,2.18579235,0,0,17,1.032179721,111,6.739526412
273600,1108,989,89.2599278,37,3.339350181,0,0,45,4.061371841,0,0,17,1.534296029,20,1.805054152
273700,1242,1059,85.26570048,76,6.119162641,0,0,13,1.046698873,0,0,62,4.99194847,32,2.576489533
273800,1531,1244,81.2540823,134,8.752449379,0,0,68,4.441541476,0,0,29,1.894186806,56,3.657740039
273902,2208,2076,94.02173913,47,2.128623188,0,0,58,2.626811594,0,0,0,0,27,1.222826087
274100,2219,1611,72.60027039,239,10.7706174,0,0,207,9.328526363,0,0,76,3.424966201,86,3.875619648
274202,2397,2051,85.56528995,70,2.920317063,0,0,47,1.960784314,0,0,178,7.425949103,51,2.127659574
275101,495,321,64.84848485,6,1.212121212,0,0,119,24.04040404,0,0,33,6.666666667,16,3.232323232
275102,1330,987,74.21052632,40,3.007518797,7,0.5263157895,106,7.969924812,0,0,125,9.398496241,65,4.887218045
275200,1669,913,54.70341522,57,3.415218694,120,7.189934092,303,18.15458358,0,0,204,12.22288796,72,4.313960455
275302,2509,1891,75.36867278,64,2.550817059,0,0,391,15.58389797,43,1.713830211,86,3.427660422,34,1.355121562
275311,2321,1384,59.62947006,64,2.757432141,20,0.8616975442,577,24.85997415,0,0,178,7.669108143,98,4.222317966
275400,1930,1311,67.92746114,79,4.093264249,23,1.191709845,403,20.88082902,0,0,51,2.642487047,63,3.264248705
275500,1844,1206,65.40130152,122,6.616052061,0,0,191,10.35791757,0,0,285,15.45553145,40,2.169197397
275602,4466,2726,61.03896104,537,12.02418271,0,0,1011,22.63770712,15,0.3358710255,47,1.05239588,130,2.910882221
275603,1197,734,61.31996658,14,1.169590643,22,1.837928154,323,26.98412698,8,0.6683375104,81,6.766917293,15,1.253132832
276000,2340,1606,68.63247863,103,4.401709402,33,1.41025641,307,13.11965812,0,0,145,6.196581197,146,6.239316239
276100,2895,768,26.52849741,1348,46.56303972,0,0,496,17.13298791,0,0,97,3.350604491,186,6.424870466
276400,1509,1201,79.58913188,24,1.590457256,9,0.5964214712,130,8.614976806,0,0,83,5.500331345,62,4.108681246
276500,701,548,78.17403709,32,4.564907275,0,0,45,6.419400856,0,0,31,4.422253923,45,6.419400856
276601,1626,1141,70.17220172,85,5.227552276,7,0.430504305,289,17.77367774,0,0,15,0.9225092251,89,5.473554736
276603,3156,2243,71.07097592,174,5.513307985,9,0.2851711027,396,12.54752852,0,0,187,5.9252218,147,4.657794677
276604,2308,1417,61.39514731,339,14.68804159,49,2.12305026,386,16.72443674,0,0,45,1.949740035,72,3.119584055
277000,2215,1872,84.51467269,24,1.083521445,18,0.8126410835,264,11.91873589,0,0,37,1.670428894,0,0
277100,1072,752,70.14925373,38,3.544776119,39,3.638059701,124,11.56716418,0,0,39,3.638059701,80,7.462686567
277200,991,463,46.72048436,316,31.88698285,0,0,61,6.155398587,0,0,107,10.79717457,44,4.439959637
277400,596,98,16.44295302,304,51.00671141,0,0,50,8.389261745,20,3.355704698,94,15.77181208,30,5.033557047
278001,926,710,76.67386609,60,6.479481641,0,0,88,9.503239741,12,1.295896328,26,2.807775378,30,3.239740821
278102,1457,1304,89.49897049,31,2.127659574,0,0,68,4.667124228,0,0,0,0,54,3.70624571
291110,1288,144,11.18012422,791,61.41304348,12,0.9316770186,0,0,0,0,297,23.05900621,44,3.416149068
291120,635,76,11.96850394,240,37.79527559,4,0.6299212598,10,1.57480315,0,0,305,48.03149606,0,0
291130,1006,254,25.24850895,277,27.53479125,11,1.093439364,123,12.22664016,0,0,334,33.20079523,7,0.6958250497
291210,1492,682,45.71045576,198,13.27077748,0,0,402,26.94369973,0,0,194,13.00268097,16,1.072386059
291220,1037,492,47.44455159,84,8.100289296,0,0,256,24.68659595,0,0,198,19.09353905,7,0.675024108
291300,1018,330,32.41650295,98,9.626719057,4,0.3929273084,487,47.8388998,10,0.9823182711,76,7.465618861,13,1.277013752
292000,1825,421,23.06849315,301,16.49315068,0,0,397,21.75342466,9,0.4931506849,613,33.5890411,84,4.602739726
293201,2204,728,33.03085299,235,10.66243194,0,0,662,30.03629764,0,0,449,20.37205082,130,5.898366606
293202,1754,391,22.29190422,181,10.31927024,0,0,329,18.75712657,21,1.197263398,759,43.27251995,73,4.161915621
293301,1061,493,46.46559849,0,0,0,0,493,46.46559849,0,0,39,3.675777568,36,3.393025448
293302,1676,655,39.08114558,264,15.75178998,20,1.193317422,430,25.65632458,41,2.446300716,216,12.88782816,50,2.983293556
293304,1425,579,40.63157895,116,8.140350877,13,0.9122807018,266,18.66666667,12,0.8421052632,401,28.14035088,38,2.666666667
293306,793,484,61.03404792,67,8.448928121,0,0,88,11.09709962,0,0,77,9.709962169,77,9.709962169
293307,937,280,29.88260406,121,12.9135539,0,0,161,17.18249733,0,0,286,30.52294557,89,9.498399146
294110,1103,594,53.85312783,0,0,52,4.714415231,29,2.62919311,7,0.6346328196,362,32.81958296,59,5.349048051
294120,583,307,52.65866209,54,9.262435678,33,5.660377358,6,1.02915952,0,0,154,26.41509434,29,4.974271012
294200,1304,861,66.02760736,0,0,35,2.68404908,46,3.527607362,0,0,331,25.38343558,31,2.377300613
294301,685,396,57.81021898,12,1.751824818,35,5.109489051,65,9.489051095,0,0,169,24.67153285,8,1.167883212
294302,1155,617,53.41991342,22,1.904761905,85,7.359307359,31,2.683982684,8,0.6926406926,353,30.56277056,39,3.376623377
294410,1621,604,37.26095003,350,21.59161012,23,1.418877236,316,19.49413942,36,2.220851326,203,12.52313387,89,5.490438001
294421,953,461,48.37355719,89,9.338929696,0,0,136,14.27072403,0,0,203,21.30115425,64,6.715634837
294510,1063,603,56.72624647,8,0.7525870179,67,6.302916275,9,0.8466603951,8,0.7525870179,353,33.20790216,15,1.411100659
294520,926,581,62.74298056,0,0,13,1.403887689,16,1.727861771,0,0,310,33.47732181,6,0.6479481641
294610,1186,614,51.77065767,29,2.445193929,121,10.20236088,71,5.986509275,0,0,311,26.22259696,40,3.372681282
294620,1140,557,48.85964912,37,3.245614035,55,4.824561404,6,0.5263157895,0,0,434,38.07017544,51,4.473684211
294701,878,483,55.01138952,50,5.69476082,50,5.69476082,5,0.569476082,8,0.9111617312,267,30.41002278,15,1.708428246
294810,946,488,51.58562368,36,3.805496829,14,1.479915433,16,1.691331924,0,0,370,39.11205074,22,2.325581395
294820,920,424,46.08695652,38,4.130434783,48,5.217391304,16,1.739130435,0,0,378,41.08695652,16,1.739130435
294830,1008,536,53.17460317,43,4.265873016,51,5.05952381,41,4.067460317,0,0,320,31.74603175,17,1.686507937
294900,909,508,55.88558856,22,2.420242024,74,8.140814081,18,1.98019802,0,0,256,28.16281628,31,3.410341034
295103,1983,1462,73.72667675,93,4.689863843,0,0,261,13.16187595,19,0.9581442259,72,3.63086233,76,3.832576904
296210,952,461,48.42436975,108,11.34453782,0,0,23,2.415966387,0,0,293,30.77731092,67,7.037815126
296220,1682,436,25.921522,343,20.39239001,0,0,201,11.95005945,0,0,552,32.81807372,150,8.917954816
296300,1946,1173,60.27749229,143,7.348406989,0,0,377,19.37307297,0,0,205,10.5344296,48,2.46659815
296401,1292,980,75.85139319,52,4.024767802,0,0,97,7.507739938,0,0,67,5.185758514,96,7.430340557
296402,1106,762,68.89692586,107,9.674502712,9,0.8137432188,94,8.499095841,0,0,100,9.04159132,34,3.074141049
296500,1317,542,41.15413819,238,18.07137434,30,2.277904328,98,7.441154138,0,0,296,22.4753227,113,8.580106302
296600,1924,1022,53.11850312,212,11.01871102,10,0.5197505198,18,0.9355509356,0,0,503,26.14345114,159,8.264033264
296901,1518,711,46.83794466,121,7.971014493,51,3.359683794,60,3.95256917,53,3.4914361,413,27.20685112,109,7.180500659
296902,1640,1042,63.53658537,40,2.43902439,0,0,86,5.243902439,0,0,391,23.84146341,81,4.93902439
297000,2227,1765,79.2546026,55,2.469690166,0,0,137,6.151773687,0,0,194,8.711270768,76,3.412662775
297110,1589,734,46.19257395,308,19.38325991,19,1.195720579,97,6.104468219,0,0,380,23.91441158,51,3.209565765
297120,1033,764,73.95934172,24,2.323330106,7,0.6776379477,23,2.226524685,11,1.064859632,188,18.19941917,16,1.548886738
297201,1386,822,59.30735931,81,5.844155844,0,0,98,7.070707071,0,0,344,24.81962482,41,2.958152958
297202,1475,1093,74.10169492,22,1.491525424,0,0,116,7.86440678,0,0,92,6.237288136,152,10.30508475
297300,758,611,80.60686016,47,6.200527704,0,0,46,6.068601583,7,0.9234828496,14,1.846965699,33,4.353562005
297400,1527,1354,88.67059594,45,2.946954813,0,0,69,4.518664047,0,0,22,1.440733464,37,2.423051735
297500,2108,1735,82.30550285,81,3.842504744,30,1.423149905,139,6.593927894,0,0,52,2.466793169,71,3.368121442
297601,1196,875,73.16053512,119,9.949832776,12,1.003344482,27,2.257525084,8,0.6688963211,27,2.257525084,128,10.70234114
297602,1673,1244,74.35744172,39,2.331141662,10,0.5977286312,118,7.053197848,9,0.5379557681,126,7.531380753,127,7.591153616
300100,1899,1489,78.40968931,13,0.6845708268,0,0,338,17.7988415,0,0,0,0,59,3.106898368
300200,1906,1117,58.60440714,0,0,0,0,655,34.36516264,0,0,69,3.620146905,65,3.410283316
300301,2100,1612,76.76190476,0,0,0,0,456,21.71428571,0,0,0,0,32,1.523809524
300400,2014,1430,71.00297915,0,0,0,0,464,23.0387289,0,0,94,4.667328699,26,1.290963257
300501,1033,721,69.79670862,0,0,11,1.064859632,228,22.07163601,0,0,0,0,73,7.066795741
300502,2364,1689,71.44670051,37,1.565143824,18,0.7614213198,414,17.51269036,21,0.8883248731,154,6.514382403,31,1.311336717
300600,3480,2217,63.70689655,30,0.8620689655,33,0.9482758621,964,27.70114943,8,0.2298850575,115,3.304597701,113,3.247126437
300701,2155,1763,81.80974478,69,3.201856148,0,0,259,12.01856148,0,0,64,2.969837587,0,0
300702,1866,1669,89.44265809,0,0,0,0,156,8.360128617,0,0,29,1.554126474,12,0.6430868167
300800,2746,2130,77.56737072,0,0,24,0.8739985433,391,14.23889294,0,0,105,3.823743627,96,3.495994173
300901,2134,1447,67.80693533,0,0,0,0,592,27.74133083,0,0,0,0,95,4.451733833
300902,712,544,76.40449438,0,0,0,0,138,19.38202247,0,0,20,2.808988764,10,1.404494382
301000,2056,1554,75.58365759,12,0.5836575875,0,0,325,15.807393,8,0.3891050584,78,3.793774319,79,3.842412451
301100,2713,2293,84.51898268,16,0.5897530409,19,0.7003317361,261,9.62034648,0,0,34,1.253225212,90,3.317360855
301203,1851,1415,76.44516478,64,3.457590492,0,0,237,12.80388979,0,0,82,4.430037817,53,2.863317126
301204,2037,1423,69.85763378,93,4.565537555,0,0,276,13.54933726,0,0,150,7.36377025,95,4.663721159
301205,737,608,82.49660787,0,0,6,0.8141112619,119,16.14654003,0,0,4,0.5427408412,0,0
301206,1913,1548,80.92002091,8,0.4181913225,7,0.3659174072,284,14.84579195,0,0,34,1.777313121,32,1.67276529
301300,708,639,90.25423729,7,0.988700565,0,0,41,5.790960452,0,0,10,1.412429379,11,1.553672316
301400,1261,1137,90.1665345,8,0.6344171293,0,0,116,9.199048374,0,0,0,0,0,0
301501,583,527,90.39451115,5,0.8576329331,0,0,34,5.831903945,0,0,3,0.5145797599,14,2.401372213
301502,2448,2013,82.23039216,0,0,0,0,241,9.844771242,0,0,103,4.20751634,91,3.717320261
301601,2348,1775,75.59625213,66,2.810902896,13,0.5536626917,198,8.432708688,0,0,245,10.43441227,51,2.172061329
301602,1589,1090,68.59660164,36,2.265575834,9,0.5663939585,177,11.13908118,0,0,230,14.47451227,47,2.957835116
301701,1100,785,71.36363636,27,2.454545455,0,0,125,11.36363636,0,0,108,9.818181818,55,5
301702,1979,1556,78.62556847,55,2.779181405,0,0,228,11.52097019,9,0.454775139,92,4.648812532,39,1.970692269
301801,1789,1168,65.28787032,40,2.23588597,0,0,415,23.19731694,0,0,114,6.372275014,52,2.906651761
301802,1557,1142,73.34617855,13,0.8349389852,0,0,321,20.61657033,0,0,37,2.376364804,44,2.825947335
301900,3262,2519,77.22256284,82,2.513795218,0,0,494,15.14408338,0,0,142,4.353157572,25,0.766400981
302002,1660,1327,79.93975904,33,1.987951807,0,0,166,10,0,0,55,3.313253012,79,4.759036145
302003,1417,1128,79.60479887,18,1.270289344,0,0,154,10.86803105,0,0,52,3.669724771,65,4.587155963
302004,1600,1205,75.3125,48,3,0,0,263,16.4375,0,0,21,1.3125,63,3.9375
302102,2550,1958,76.78431373,90,3.529411765,0,0,343,13.45098039,17,0.6666666667,131,5.137254902,11,0.431372549
302103,1951,1476,75.65351102,32,1.640184521,0,0,298,15.27421835,0,0,121,6.201947719,24,1.230138391
302104,1424,948,66.57303371,51,3.581460674,0,0,292,20.50561798,0,0,85,5.969101124,48,3.370786517
302201,1718,1442,83.93480792,73,4.249126892,0,0,135,7.857974389,14,0.8149010477,33,1.920838184,21,1.222351572
302202,1939,1581,81.53687468,13,0.6704486849,0,0,195,10.05673027,0,0,134,6.910778752,16,0.8251676122
302301,1470,921,62.65306122,9,0.612244898,15,1.020408163,317,21.56462585,0,0,146,9.931972789,62,4.217687075
302302,1834,1172,63.9040349,60,3.271537623,0,0,345,18.81134133,0,0,220,11.99563795,37,2.017448201
302401,2279,1516,66.52040369,181,7.94207986,0,0,312,13.69021501,0,0,238,10.44317683,32,1.404124616
302503,1386,1113,80.3030303,0,0,16,1.154401154,146,10.53391053,0,0,76,5.483405483,35,2.525252525
302504,1486,991,66.68909825,36,2.422611036,6,0.4037685061,189,12.71870794,0,0,215,14.46837147,49,3.297442799
302505,1495,940,62.87625418,68,4.548494983,11,0.7357859532,170,11.37123746,0,0,239,15.98662207,67,4.481605351
302506,1391,996,71.60316319,72,5.176132279,0,0,189,13.58734723,0,0,34,2.444284687,100,7.18907261
310100,1970,1501,76.1928934,96,4.873096447,0,0,215,10.91370558,0,0,62,3.147208122,96,4.873096447
310201,2056,1605,78.06420233,88,4.280155642,0,0,104,5.058365759,0,0,149,7.247081712,110,5.350194553
310202,1783,1335,74.87380819,76,4.262478968,0,0,162,9.085810432,0,0,90,5.047672462,120,6.73022995
310300,1006,823,81.80914513,0,0,0,0,152,15.10934394,0,0,8,0.7952286282,23,2.286282306
