Tract,Pct_Male_Ins,Pct_Female_Ins
013204,90.25974026,97.42930591
013205,94.61756374,93.55828221
013206,92.88256228,76.28676471
013301,100,99.70588235
013302,100,95.39007092
013303,85.04155125,96.38826185
013306,76.70807453,95.81005587
013307,99.4269341,95.28130672
013308,79.95991984,76.15740741
013309,82.66850069,78.04487179
013310,98.05917913,94.14634146
013311,100,97.62824049
013312,100,90.93851133
013313,98.26789838,100
013314,95.1754386,100
013401,100,100
013409,74.8603352,88.95184136
013410,96.30872483,95.68345324
013411,100,92.53731343
013412,96.54255319,98.21428571
013414,91.64785553,100
013415,100,100
013416,84.22939068,86.66666667
013417,99.47089947,92
013418,97.69335142,100
013419,90.42769857,92.44680851
013420,88.23529412,91.57894737
013421,100,100
013503,100,91.2195122
013504,93.87755102,91.64345404
013505,82.60869565,97.13467049
013506,93.87755102,100
013601,93.55608592,88.69863014
013604,100,100
013605,97.70114943,95.13888889
013606,76.45429363,100
013701,92.16589862,95.6284153
013702,97.31012658,92.75862069
013801,96.90402477,100
013802,90.79283887,89.78494624
013903,93.01587302,90.69148936
013905,86.94158076,90.4
013906,94.93177388,97.13541667
013907,93.9453125,100
013908,93.03944316,97.09762533
013909,70.84148728,100
014001,100,99.78070175
014002,71.19113573,79.37219731
014101,89.15662651,84.15417559
014102,91.53005464,100
014200,99.03448276,92.17877095
014300,85.88957055,82.23350254
014400,100,100
014500,98.29931973,96.58703072
014601,100,100
014602,93.78109453,94.62915601
014700,100,96.46182495
014803,100,100
014804,100,100
014805,86.32478632,100
014806,73.41040462,88.15789474
014901,87.17948718,100
014902,100,100
015000,95.65217391,100
015100,97.41697417,96.08695652
015200,100,100
015301,95.89442815,100
015302,100,86.09467456
015403,94.54545455,100
015404,87.29559748,97.07112971
015405,95.52772809,100
015406,100,89.14027149
015501,96.06879607,100
015502,88.42592593,79.32489451
015601,100,100
015602,95.13888889,100
015701,100,89.48995363
015703,92.1641791,94.89247312
015704,77.96208531,93.20754717
015801,89.62962963,83.45588235
015802,91.74311927,96.34551495
015901,88.12785388,90.96774194
015902,94.61358314,92.60273973
016000,98.08917197,100
016100,98.97435897,87.69633508
016201,97.46835443,100
016202,84.41064639,93.28063241
016301,92.26713533,100
016302,76.72035139,85.86666667
016401,97.01149425,96.20034542
016402,91.40271493,97.55351682
016502,96.0042061,95.47413793
016503,95.77464789,100
016504,95.52238806,89.53642384
016605,100,97.84482759
016606,83.75796178,92.07920792
016607,100,96.09195402
016608,95.72953737,97.91666667
016609,99.68847352,95.11201629
016610,100,100
016612,94.35483871,95.34368071
016613,80.42328042,91.44736842
016614,64.9851632,100
016615,100,93.01310044
016616,88.67924528,100
016617,97.85276074,100
016701,90.88082902,95.10926119
016702,98.27315542,93.23432343
016802,100,100
016804,88.87195122,95.47511312
016806,89.71774194,93.22033898
016807,91.69550173,91.966759
016809,92.61168385,93.65426696
016810,100,96.66666667
016811,90.69343066,78.22580645
016901,95.62363239,100
016902,88.11188811,89.71631206
017006,96.51162791,100
017009,87.5,87.00980392
017010,97.32142857,100
017014,100,100
017015,80.67092652,97.19934102
017018,98.50299401,92.19088937
017019,100,64.60807601
017020,100,100
017021,96.67896679,93.48837209
017022,97.26775956,93.05949008
017029,94.58515284,94.85294118
017030,100,99.15290131
017031,97.8313253,92.99516908
017032,100,89.56422018
017033,97.21577726,96.10091743
017034,97.79249448,100
017035,97.19626168,97.23076923
017036,100,100
017037,97.87234043,100
017039,100,100
017040,100,100
017041,97.05014749,100
017042,93.91304348,96.17414248
017043,100,100
017044,100,98.90625
017045,100,98.56321839
017046,100,100
017047,100,97.59450172
017048,100,88.59975217
017049,97.16981132,100
017050,100,100
017051,100,100
017052,82.71375465,100
017053,100,100
017054,100,100
017055,100,94.29223744
017056,100,100
017104,90.81364829,78.80434783
017106,91.66666667,79.24528302
017107,98.05825243,100
017108,100,100
017109,100,98.32335329
017110,100,100
017200,100,100
017303,100,93.91634981
017304,92.93478261,96.66666667
017305,100,100
017306,96.81818182,100
017401,100,100
017403,100,100
017404,100,87.20538721
017501,100,100
017502,88.57142857,90.32258065
017601,88.88888889,89.40677966
017603,80.52631579,95.12195122
017604,100,93.75
017701,100,80.11695906
017702,91.63346614,95.02762431
017801,93.86892178,100
017808,98.40954274,100
017809,86.26373626,94.11764706
017810,100,100
017811,95.50561798,100
017813,100,100
017900,97.02970297,78.63924051
018000,100,100
018100,77.92553191,91.3446677
018200,93.56814701,100
018300,100,100
018400,92.39543726,95.02762431
018504,98.57954545,99.17355372
018507,93.979442,92.05729167
018509,93.31683168,100
018510,96.13259669,90.22988506
018511,96,97.4522293
018512,100,89.92805755
018513,95.77329491,98.88613861
018514,100,100
018515,97.28915663,100
018516,85.16483516,90.57377049
018517,97.59036145,95.27777778
018518,97.64705882,99.375
018519,96.93430657,89.73214286
018601,98.06866953,94.69026549
018603,84.46726573,81.92771084
018608,100,90.36697248
018609,94.12844037,100
018610,93.74110953,93.47826087
018611,97.90575916,100
018612,95.84487535,80.88235294
018613,97.77777778,98.03921569
018614,96.75425039,91.24668435
018700,100,100
018801,95.81749049,95.15418502
018802,81.97115385,91.39240506
018803,100,100
018903,97.81021898,95.04950495
018904,97.47126437,91.45299145
018905,94.04934688,91.96787149
018906,100,100
019001,87.97653959,98.20971867
019002,91.78082192,98.18181818
019101,93.20288363,86.00746269
019103,89.76377953,94.17879418
019105,75.95190381,85.94594595
019106,92.59668508,94.76678043
019107,87.67123288,97.84172662
019203,87,95
019205,95.03424658,94.89655172
019206,81.6360601,96.65327979
019207,94.13533835,94.96753247
019208,100,100
019301,100,100
019302,90.79903148,88.60465116
019303,93.89880952,94.4
019403,96.4953271,96.47887324
019404,97.83549784,96.42857143
019405,93.08035714,69.91525424
019406,96.10091743,96.15384615
019501,90.93078759,91.52542373
019502,92.23803364,96.27228525
019503,90.95744681,100
019601,97.52212389,96.50537634
019602,94.14141414,91.97860963
019701,82.75862069,100
019702,85.66978193,100
019803,86.34538153,90
019804,100,100
019805,79.11764706,100
019806,100,92.57246377
019808,100,100
019809,86.11898017,82.25108225
019902,85.58823529,66.22807018
019903,100,100
019904,100,98.75886525
019905,100,95.6626506
020013,89.76857491,90.17305315
020014,80.38095238,100
020015,100,100
020016,100,95.86864407
020017,100,92.49011858
020018,83.38727077,92.95261239
020019,95.70815451,91.70506912
020020,100,100
020021,100,91.93989071
020022,100,97.9281768
020023,96.68874172,95.91194969
020024,85.06097561,68.24817518
020025,100,100
020026,96.13733906,100
020027,100,100
020028,91.59802306,95.13590844
020029,80.41543027,88.50987433
020103,92.80397022,84.50363196
020105,91.22807018,96.12188366
020106,94.79553903,79.89130435
020107,100,100
020108,88.58024691,88.91050584
020109,89.10133843,100
020202,83.7431694,87.31268731
020206,97.15242881,90.18612521
020207,85.85365854,68.86792453
020208,81.11111111,90.05524862
020209,92.8343949,82.60869565
020210,98.49785408,98.47715736
020211,98.03600655,95.59834938
020213,87.96844181,84.46115288
020214,77.83171521,86.18524333
020304,86.14457831,99.70887918
020305,100,93.04932735
020306,94.82758621,98.7933635
020307,93.47826087,86.61567878
020308,100,100
020309,85.9030837,90.02267574
020401,96.81528662,96.45390071
020403,96.51474531,100
020404,95.47511312,89.21568627
020405,100,100
020500,91.43389199,90.73724008
020601,90.9703504,88.47682119
020602,96.15384615,91.55672823
020705,74.55012853,91.37466307
020706,100,100
020707,85.95744681,83.30341113
020708,100,100
020709,96.77419355,98.06576402
020710,100,100
020801,79.57317073,74.13249211
020805,100,97.61904762
020806,96.04519774,84.80769231
020807,82.02764977,100
020809,75.22222222,94.97354497
020810,94.98207885,100
020811,100,100
020902,100,100
020903,74.31192661,91.12426036
020904,100,100
021000,100,100
021100,95.11494253,73.43096234
021202,90.31007752,86.5470852
021204,96.12756264,100
021205,96.73735726,100
021206,93.125,96.47435897
021302,95,93.56435644
021303,95.17839923,98.33187006
021304,94.38202247,100
021400,100,97.78534923
021500,100,100
021600,100,100
021800,100,96.875
021900,77.88161994,100
022000,96.97986577,100
022100,100,99.14965986
990100,100,100
010100,75.32467532,100
010200,100,100
010300,100,100
010400,100,100
010500,100,100
010600,100,100
010700,84.61538462,100
010800,100,51.33333333
010900,100,100
011000,100,100
011100,100,100
011200,100,100
011300,100,91.57894737
011700,100,100
011800,100,100
011901,75,100
011902,100,100
012000,100,100
012100,92.07920792,97.04142012
012201,100,100
012202,100,100
012301,86.31578947,100
012302,100,100
012401,86.62952646,100
012402,100,100
012501,100,100
012502,100,100
012601,100,100
012602,100,100
012700,100,100
012800,100,100
012901,100,100
012902,93.78531073,100
013000,100,100
013101,78.26086957,100
013102,100,100
013200,100,100
013300,100,100
013400,100,100
013500,100,100
015100,100,100
015200,100,100
015300,100,100
015400,100,100
015500,37.5,100
015600,100,100
015700,89.7606383,97.25526075
015801,90.8496732,100
015802,100,100
015900,95.02762431,100
016000,100,100
016100,100,95.60810811
016200,100,100
016300,100,100
016400,100,100
016500,100,100
016600,100,100
016700,100,100
016801,100,100
016802,82.05128205,100
016900,100,100
017000,100,100
017101,100,100
017102,100,100
017601,100,100
017700,100,100
017801,100,100
017802,100,100
017902,77.62557078,90.04149378
018000,100,100
020100,100,100
020200,100,100
020300,100,100
020401,78.57142857,82.43243243
020402,100,100
020500,100,93.45794393
020600,100,100
020700,100,100
020800,100,100
020900,80.11049724,96.30681818
021000,100,100
021100,100,100
021200,100,100
021300,80.1242236,100
021400,93.80530973,100
021500,100,100
021600,100,100
021700,100,100
021800,96.72131148,100
022600,100,100
022702,100,100
022704,100,91.70984456
022801,100,100
022802,100,100
022803,100,100
022901,97.15099715,100
022902,95.23809524,100
022903,100,96.68874172
023001,96.98996656,92.20338983
023003,100,100
023102,89.74358974,100
023103,100,100
023200,90.25641026,94.02173913
023300,82.59385666,100
023400,96.26168224,95.09202454
025100,100,87.1559633
025200,92.48120301,83.01886792
025300,100,98.62068966
025401,100,96.59863946
025402,100,100
025403,97.02702703,100
025500,100,100
025600,100,95.98765432
025701,97.25738397,100
025702,88.85630499,94.16666667
025800,100,100
025900,100,96.41791045
026001,100,100
026002,100,100
026003,97.01897019,100
026004,100,94.36090226
026100,100,100
026200,98.61325116,100
026301,100,100
026302,100,97.15302491
026303,87.1040724,100
026401,100,95.76719577
026402,92.92929293,95.23809524
026403,100,100
026404,90.45643154,100
030101,100,100
030102,98.00664452,100
030201,100,100
030202,100,100
030301,100,100
030302,100,100
030400,100,100
030500,100,100
030600,98.17073171,96.75675676
030700,95.21276596,100
030800,98.40848806,94.32624113
030900,100,100
031000,81.49171271,85.76642336
031100,100,100
031201,94.45783133,93.88489209
031202,91.32653061,95.18072289
031301,100,100
031302,100,93.20754717
031400,100,95.32163743
032601,100,100
032602,100,100
032700,100,84.40860215
032801,100,100
032802,92.40506329,89.17197452
032901,100,100
032902,100,100
033000,100,100
033100,100,91.53225806
033201,88.12785388,95.43230016
033203,100,100
033204,100,88.78504673
035100,100,100
035201,98.26086957,97.21115538
035202,100,100
035300,100,89.44723618
035400,100,92.05128205
040100,100,100
040200,100,100
042601,100,100
042602,100,100
042700,100,100
042800,100,100
045100,100,93.46733668
045200,100,100
047600,100,100
047701,100,100
047702,100,100
047801,100,100
047802,95.29411765,100
047901,100,100
047902,100,100
060100,97.63157895,100
060400,100,80
060502,100,96.31236443
060700,100,90.3654485
061000,100,94.46153846
061100,100,100
061200,87.35632184,88.0733945
061400,100,100
061500,95.12987013,100
980200,100,100
980300,100,100
980401,100,100
980501,100,100
980600,100,100
980900,100,100
990100,100,100
000100,100,100
000300,91.97080292,80.74074074
000401,77.35191638,100
000402,100,100
000500,100,88.28125
000600,97.4522293,100
000700,100,89.88505747
000801,94.46721311,92.51396648
000900,100,100
001000,92.55898367,97.38903394
001101,100,97.01230228
001102,89.87341772,95.15011547
001200,95.78713969,98.80668258
001300,91.87192118,96.96969697
001400,100,100
001500,96.35258359,100
001600,90.25423729,100
001700,95.67010309,92.96187683
001800,79.5148248,94.90196078
001900,97.82016349,94.63220676
002000,100,86.11987382
002100,83.50253807,79.90115321
002201,88.79120879,90.99378882
002202,97.4025974,98.86597938
002300,96.92307692,86.53061224
002401,85.07853403,95.26748971
002402,88.41463415,73.74301676
002503,100,99.16201117
002504,88.95705521,93.58974359
002701,97.22222222,97.05372617
002702,94.33106576,87.93969849
002800,92.21698113,82.04724409
003106,100,100
003108,92.59259259,96.44444444
003109,97.33777038,100
003110,100,94.31818182
003111,89.37728938,100
003112,94.75524476,100
003113,80,96.38336347
003114,96.97224558,97.71812081
003203,90.94827586,100
003205,90,95.2173913
003208,94.98542274,93.59673025
003209,100,100
003210,100,100
003213,98.69888476,87.47731397
003214,94.65648855,100
003215,100,92.07920792
003216,100,93.11827957
003217,98.79032258,94.0552017
003305,97.21254355,100
003306,100,91.34199134
003307,100,90.27431421
003308,100,94.73684211
003310,98.74686717,98.32134293
003311,94.78527607,94.95548961
003312,95.63758389,95.67901235
003313,93.7007874,88.40125392
003403,92.0508744,92.95238095
003404,96.20596206,100
003405,97.43589744,96.89922481
003406,96.875,93.7360179
003407,100,95.16129032
003409,100,86.91796009
003410,100,95.48472776
003500,90.6710311,97.58122744
003601,96.88888889,96.78899083
003602,100,100
003700,100,100
003801,90.41342121,85.46686747
003802,94.39359268,93.12883436
003803,92.87671233,94.58762887
003900,76.76767677,67.15328467
004001,94.65020576,96.15384615
004002,97.9770735,97.7763244
004102,100,100
004104,96.56565657,100
004105,100,100
004106,100,94.64285714
004201,80.98360656,100
004202,100,95.48387097
004203,76.75675676,100
004204,100,100
004302,90.96638655,100
004303,74.4047619,100
004305,96.59574468,83.63136176
004307,100,100
004308,98.39857651,97.71528998
004402,95.78606159,100
004403,92.46435845,71.07279693
004404,89.63855422,93.25626204
004501,100,100
004502,96.89781022,91.41791045
004600,90.19292605,87.26415094
004701,87.36842105,100
004703,100,100
004704,100,93.2166302
004800,98.48661234,100
004901,98.61809045,96.82779456
004902,100,100
005001,98.01699717,98.55072464
005003,98.38709677,97.67123288
005004,97.2519084,94.12780656
005106,98.84393064,98.54166667
005108,88.05970149,93.01801802
005109,96.5437788,95.19450801
005110,98.18731118,100
005113,94.53551913,94.71649485
005114,100,100
005119,99.00990099,97.43589744
005122,98.7628866,98.75141884
005123,100,97.30848861
005124,100,97.9338843
005125,100,100
005126,96.94835681,100
005127,98.51150203,100
005129,100,97.68518519
005130,100,96.65427509
005131,90.53117783,100
005132,100,86.55462185
005133,97.76674938,95.29085873
005134,97.83197832,100
005135,100,100
005202,93.29479769,91.73819742
005206,99.15003695,99.15966387
005207,96.35826772,99.15966387
005208,100,98.51239669
005209,100,100
005210,100,100
005302,98.24970828,94.00244798
005303,83.27645051,95.14388489
005305,89.48655257,86.56716418
005307,98.81305638,94.48275862
005308,94.45843829,96.01769912
005403,98.50074963,92.88888889
005405,96.20253165,95.48022599
005406,97.69585253,98.96103896
005501,100,100
005502,97.95918367,100
010002,100,90.12875536
010016,90.17160686,91.66666667
010101,100,86
010102,58.87681159,87.77614138
010201,97.11538462,95.29860229
010202,85.83509514,95.3313253
010204,71.04761905,89
010205,94.11764706,91.20879121
010300,91.6967509,92.34135667
010403,100,100
010404,77.57009346,86.5248227
010503,89.90536278,100
010504,100,100
010602,100,100
010603,100,78.94736842
010701,90.97560976,98.77300613
010703,100,93.18181818
010707,92.72300469,100
010901,97.62773723,96.58405894
010902,100,100
011001,84.29561201,94.23076923
011002,78.48837209,97.91666667
011101,73.68421053,93.58974359
011102,90.30612245,100
011103,92.24137931,92.55813953
011200,95.96412556,100
011300,83.53658537,97.73584906
011400,100,100
011501,52.89256198,48.97959184
011503,100,100
011504,90.64748201,78.78787879
011600,100,100
011701,100,100
011704,74.82014388,100
011800,100,92.60700389
011901,100,100
011902,97.11934156,97.97979798
012000,93.629124,89.50381679
012102,100,100
012200,84.99257058,88.16793893
012302,87.47044917,100
012304,95.93220339,91.98156682
012401,100,100
012402,97.54535752,92.49692497
012502,100,86.36363636
012503,94.02654867,100
012505,97.07792208,94.80122324
012600,91.84247539,94.87632509
012702,100,100
012704,100,100
012800,100,100
012900,72.28915663,94.23963134
013000,99.41860465,92.59259259
990000,100,100
600100,100,100
600200,100,100
600300,100,100
600401,100,100
600402,100,100
600500,100,100
600600,100,100
600700,99.78070175,92.23057644
600800,93.62186788,88.11748999
600900,90.32258065,100
601000,98.61932939,100
601100,98.26839827,98.52398524
601200,100,100
601300,97.95918367,100
601400,100,87.08860759
601501,100,95.86466165
601502,100,98.56321839
601601,88.54625551,100
601603,94.95798319,97.30941704
601604,92.38095238,94.11764706
601605,98.41986456,99.72299169
601700,100,97.21448468
601800,94.98806683,100
601901,89.29384966,94.34447301
601902,100,100
602000,97.80701754,100
602100,100,100
602200,97.46835443,95.78544061
602300,100,99.68847352
602400,100,100
602500,93.36734694,88.99676375
602600,100,95.65217391
602700,100,95.67099567
602800,100,100
602900,94.82071713,80.69306931
603000,100,91.38576779
603100,89.62962963,89.51612903
603200,100,100
603300,100,100
603400,100,100
603700,100,88.88888889
603801,100,100
603802,95.69536424,92.52669039
603900,91.98113208,100
604000,100,100
604101,92.6713948,98.06866953
604102,100,100
604200,80.73394495,96.61016949
604400,97.06744868,88.40125392
604500,100,91.60305344
604600,100,97.59450172
604700,100,100
604800,100,93.42857143
604900,93.22033898,93.03797468
605000,98.01324503,99.08424908
605100,89.88764045,100
605200,95.25139665,97.9638009
605300,92.64214047,92.27166276
605400,100,100
605500,100,85.4368932
605600,98.37837838,100
605700,100,98.40425532
605800,96.68674699,91.84397163
605900,92.57641921,100
606000,90.34267913,93.66438356
606100,100,100
606200,74.49455677,87.2392638
606300,100,89.84615385
606400,100,100
606500,100,100
606600,100,100
606700,100,100
606800,100,100
606900,100,97.44680851
607000,100,100
607100,100,100
607200,95.87628866,87.94642857
607300,97.13261649,100
607400,91.36690647,100
607500,100,100
607600,97.05882353,100
607701,100,92.89617486
607702,100,90
607800,100,100
607900,100,100
608001,100,100
608002,100,95.51020408
608004,100,100
608013,92,100
608023,100,96.66666667
608100,100,95.27027027
608200,97.97979798,100
608300,100,100
608400,97.30458221,100
608501,100,100
608502,100,81.61764706
608600,100,100
608700,100,97.64918626
608800,100,100
608900,100,94.60370995
609000,100,100
609100,100,100
609201,96.97986577,100
609202,100,100
609300,100,95.36784741
609400,97.01834862,100
609500,100,97.98792757
609601,100,100
609602,100,100
609603,100,100
609700,100,97.91666667
609800,100,100
609900,100,100
610000,100,100
610100,93.38842975,88.82681564
610201,96.74796748,97.63033175
610202,100,100
610203,100,96.55172414
610302,91.43835616,100
610303,100,100
610304,100,100
610400,100,76.22504537
610500,86.30705394,90.24
610601,95.3358209,70.58823529
610602,90.85365854,92.01101928
610700,100,100
610800,97.68421053,100
610900,100,100
611000,100,95.9697733
611100,100,100
611200,100,100
611300,97.75280899,100
611400,100,99.06832298
611500,97.8021978,97.70992366
611600,92.46861925,100
611700,100,100
611800,100,100
611900,93.8718663,95.36560247
612000,96.02564103,100
612100,100,92.77108434
612500,100,100
612600,100,100
612700,100,94.03508772
612800,99.50372208,100
612900,100,100
613000,96.55172414,100
613200,100,100
613300,100,100
613400,100,100
613501,85.34798535,100
613502,89.90825688,90.85365854
613600,96.40130862,100
613700,89.63585434,100
613800,87.43961353,93.21533923
613900,99.42279942,100
614000,97.73299748,96.32653061
984300,100,100
990100,100,100
000101,100,93.05993691
000102,100,100
000103,94.52736318,75.82938389
000200,100,23.7654321
000301,82.16216216,81.14754098
000302,100,82.32323232
000400,96.79358717,100
000501,100,100
000502,100,100
000600,100,100
000700,99.04397706,98.47715736
000801,100,89.6039604
000804,89.96212121,88.10888252
000900,100,100
001000,100,100
001101,87.64258555,100
001102,89.0052356,79.83870968
001203,100,100
001206,84.92822967,83.88157895
001208,95.71428571,100
001304,88.48167539,90.02493766
001306,100,100
001402,100,100
001500,100,100
001601,100,100
001604,89.68609865,79.73568282
001704,82.421875,69.36416185
001706,100,100
001800,100,100
001901,89.30693069,96.8622101
001903,90.80267559,86.12975391
001905,100,100
001906,88.90909091,97.32441472
002005,87.25314183,97.16088328
002006,99.08256881,100
002007,100,83.78378378
002008,100,91.87592319
002009,100,88.86075949
002010,81.51898734,92.88888889
002011,94.85815603,83.14285714
002012,100,94.55128205
002013,100,100
002101,87.55364807,77.28395062
002102,80.58252427,77.64705882
002103,79.45823928,76.75070028
002205,87.86936236,72.87128713
002206,82.98507463,83.82687927
002209,94.76744186,89.57345972
002210,91.18387909,100
002211,95.04950495,94.2
002303,85.29048208,93.10344828
002304,94.76031215,88.36081474
002305,85.44303797,88.21096174
002306,100,100
002402,92.34516354,97.30392157
002403,93.6123348,93.23968393
002404,84.00852878,92.12362911
002502,96.7413442,96.9924812
002604,100,100
002606,100,100
002702,97.3006135,96.02122016
002703,98.89502762,98.03439803
002705,90.24390244,88.06682578
002706,93.03030303,94.23347398
002707,94.25287356,100
002708,85.42713568,71.27659574
002802,97.06916764,100
002806,100,95.90643275
002808,92.18934911,89.76510067
002809,98.25396825,97.84172662
002906,94.82200647,100
002907,90.47619048,92.47058824
002909,92.37057221,93.51464435
002913,100,100
002914,100,100
002915,81.25,80.95238095
002922,97.75147929,97.47450219
002924,100,97.18309859
002926,95.85253456,100
002928,100,89.14285714
002930,98.30124575,92.58698941
002932,100,96.20253165
003001,100,100
003004,94.64285714,100
003005,98.07017544,95.55084746
003007,91.5,82.93838863
003102,100,91.4556962
980000,100,100
980100,100,0
990000,100,100
500100,82.26299694,81.00470958
500200,78.73563218,46.36363636
500300,92.40506329,82.05128205
500400,100,100
500500,95.31772575,100
500600,100,100
500800,90,100
500901,100,100
500902,89.33333333,92.03747073
501000,100,100
501101,95.63318777,100
501102,97.72151899,95.74468085
501200,100,96.56160458
501300,99.37106918,96.86098655
501401,97.35449735,100
501402,97.58454106,97.73755656
501501,100,100
501502,100,97.51381215
501600,100,100
501700,90.90909091,100
501800,91.62679426,69.65699208
501900,89.42307692,91.1627907
502001,97.58308157,100
502002,97.97421731,94.18604651
502101,100,96.36363636
502102,89.41176471,84.25
502201,100,100
502202,100,100
502301,100,99.5951417
502302,100,94.09090909
502400,100,100
502500,100,100
502601,86.56716418,85.46255507
502603,100,100
502604,100,100
502701,100,100
502702,100,98.37278107
502800,91.91919192,100
502901,96.06164384,90.39451115
502902,98.0173482,97.30848861
502903,100,100
502906,100,98.14323607
502907,100,100
502908,100,100
502909,95.95687332,96.3592233
502910,100,100
503001,100,100
503002,100,100
503003,100,100
503105,100,100
503108,100,89.29577465
503110,100,100
503111,94.98956159,92.52336449
503112,88.27361564,100
503113,100,98.3436853
503115,90.54726368,100
503116,89.63585434,100
503117,100,100
503118,92.98831386,97.02517162
503121,100,97.47081712
503122,94.19953596,100
503123,100,100
503204,91.87192118,82.52427184
503207,97.77227723,97.03947368
503208,94.39655172,97.71573604
503210,97.52212389,96.32107023
503211,91.33858268,100
503212,100,97.01897019
503213,93.09623431,100
503214,100,100
503217,94.94949495,96.85863874
503218,100,100
503304,90.07352941,91.30434783
503305,94.59459459,93.03482587
503306,94.67592593,91.62436548
503312,100,100
503313,97.21627409,100
503315,97.37609329,96.71532847
503321,96.99570815,73.48484848
503322,97.82608696,100
503323,97.63157895,96.86888454
503324,90.83969466,97.18309859
503325,97.38903394,100
503326,99.07084785,97.65853659
503327,82.63598326,95.14767932
503329,98.71244635,100
503330,97.00967458,98.19227609
503331,86.95652174,100
503332,100,100
503333,100,96.8
503334,96.69694467,98.61995754
503336,87.13826367,77.02265372
503337,96.15384615,98.16176471
503401,97.39583333,98.04400978
503402,95.7957958,91.97761194
503504,92.27405248,91.49253731
503506,99.33949802,100
503507,100,99.1416309
503508,96.80306905,95.09202454
503509,96.65871122,96.51741294
503510,95.96330275,75.78947368
503511,93.41563786,100
503601,100,98
503602,95.29190207,100
503703,97.43589744,97.49430524
503707,91.26394052,100
503708,91.62790698,100
503709,100,95.20833333
503710,89.76833977,100
503711,94.46935725,95.85585586
503712,100,100
503713,95.36423841,96.55172414
503802,95.56509299,82.77858177
503803,97.61904762,100
503804,100,100
503902,100,97.57009346
503903,95.58823529,100
504001,98.79663057,85.75667656
504002,98.7854251,92.17391304
504101,96.36803874,98.73817035
504102,96.82539683,91.28919861
504201,98.7202925,100
504202,100,100
504307,98.10606061,86.37362637
504308,100,100
504311,100,100
504314,100,100
504315,99.05660377,100
504316,100,100
504317,95.21829522,100
504318,100,98.30508475
504319,100,97.52475248
504320,100,100
504321,100,97.06840391
504322,100,100
504323,94.98327759,100
504410,100,98.53658537
504411,100,91.64420485
504412,94.55252918,85.71428571
504413,95.90163934,100
504414,98.55855856,100
504415,100,100
504416,97.13261649,100
504417,100,100
504418,94.83204134,93.92265193
504420,100,98.11912226
504421,100,100
504422,100,100
504423,100,92.42424242
504504,85.66878981,95.60117302
504505,100,97.15909091
504506,100,97.90660225
504507,93.08035714,100
504601,100,100
504602,100,100
504700,100,100
504802,94.04388715,97.60191847
504803,100,95.78947368
504805,95.12195122,100
504806,100,100
504901,100,100
505001,96.77891654,93.24009324
505006,96.27659574,100
505007,88.03611738,89.83606557
505008,100,100
505009,97.13914174,97.71689498
505100,71.95121951,100
505202,91.51785714,93.06569343
505203,96.03773585,93.7704918
505301,93.6746988,90.23809524
505302,94.19795222,96.82997118
505303,98.40848806,100
505304,100,100
505305,100,100
505401,97.24770642,97.33840304
505402,91.79104478,100
505403,100,100
505500,100,100
505600,97.56690998,98.41269841
505700,96.17834395,88.48167539
505800,100,100
505900,100,100
506000,96.51474531,100
506101,97.50692521,100
506102,96.58119658,86.66666667
506103,100,100
506202,95.87628866,96.08610568
506203,100,100
506204,96.77966102,100
506301,100,100
506302,100,88.86509636
506304,100,79.44325482
506305,100,100
506401,100,100
506402,100,96.97802198
506501,85.52875696,88.30769231
506502,100,100
506503,93.50282486,100
506601,98.32402235,92.97297297
506603,100,97.88732394
506604,97.19764012,100
506605,75.14792899,90.72164948
506606,97.80564263,100
506701,100,100
506702,100,91.69278997
506703,95.44303797,94.5686901
506801,98.77112135,97.39583333
506802,96.97933227,100
506803,100,100
506804,95.55555556,96.81093394
506900,97.41602067,100
507001,100,100
507002,100,100
507100,100,93.08357349
507203,100,100
507205,100,97.4025974
507206,100,90.45454545
507301,100,94.15929204
507302,100,100
507401,100,100
507402,94.71365639,100
507500,100,100
507600,100,100
507701,93.73549884,94.07894737
507702,100,100
507703,100,100
507805,95.24680073,100
507806,98.69281046,100
507807,100,100
507808,98.12382739,98.58490566
507903,100,95.26515152
507904,100,100
507905,100,96.11650485
507906,98.46827133,98.43400447
508001,100,100
508003,100,100
508004,94.56681351,100
508101,100,100
508102,100,100
508202,94.24157303,95.67099567
508203,96.74657534,100
508204,100,95.68965517
508301,97.71573604,100
508303,100,100
508304,100,100
508401,100,95.89816124
508403,100,100
508404,100,100
508503,100,100
508504,100,100
508505,100,95.96273292
508507,100,100
508508,91.29464286,100
508601,100,95.9752322
508602,100,100
508703,100,100
508704,100,100
508800,95,95.66929134
508900,100,100
509000,98.03370787,100
509102,100,100
509105,83.24022346,100
509106,100,86.8
509107,100,100
509108,87.32394366,87.44769874
509109,100,100
509201,100,100
509202,91.28919861,100
509302,97.56097561,95.65217391
509303,100,100
509304,100,100
509401,100,100
509403,96.39175258,87.52260398
509404,85.94164456,89.37093275
509500,85.99562363,100
509600,100,100
509700,100,100
509801,100,100
509802,97.93103448,97.94238683
509901,100,92.5
509902,95.07494647,100
510001,100,100
510002,97.39413681,100
510100,100,100
510200,100,100
510300,100,100
510400,100,100
510500,95.90517241,98.56115108
510600,97.33840304,100
510700,100,100
510801,97.45627981,97.0856102
510802,100,100
510803,100,99.03225806
510900,100,100
511000,100,100
511100,100,100
511200,97.68270945,97.0917226
511301,100,100
511302,100,100
511400,95.86206897,94.64668094
